3950,Vajradhar,Boy,Lord Indra
3951,Vajrahast,Boy,Lord Shiva
3952,Vajrajit,Boy,Lord Indra
3953,Vajraksha,Boy,
3954,Vajramani,Boy,Diamond
3955,Vajrin,Boy,Lord Indra
3956,Vakrabhuj,Boy,Lord Ganesh
3957,Vallabh,Boy,"Dear, Beloved"
3958,Vallabha,Boy,Beloved
3959,Valmiki,Boy,Saint Who Wrote Ramayan
3960,Vama,Boy,Lord Shiva
3961,Vamadev,Boy,Lord Shiva
3962,Vaman,Boy,Short
3963,Vamika,Girl,Durga
3964,Vanad,Boy,Cloud
3965,Vanadev,Boy,Lord Of The Forest
3966,Vanamalin,Boy,Lord Krishna
3967,Vanca,Girl,"Wish , desire"
3968,Vandan,Boy,Salutation
3969,Vandana,Girl,"Salute, praise"
3970,Vandita,Girl,Adored
3971,Vanhishikha,Girl,Flame
3972,Vani,Girl,"Speech, saraswati"
3973,Vanij,Boy,Lord Shiva
3974,Vaninadh,Boy,Husband Of Saraswati (The Goddess Of Knowledge)
3975,Vaninath,Boy,Husband Of Goddess Saraswati
3976,Vanita,Girl,Lady
3977,Vanraj,Boy,King Of Forest
3978,Vansh,Boy,Coming Generation Of Father
3979,Vanshya,Boy,
3980,Vansidhar,Boy,Lord Krishna
3981,Vanya,Girl,Gracious gift of god
3982,Varad,Boy,God Of Fire
3983,Varada,Girl,Daughter
3984,Varadraj,Boy,Lord Vishnu
3985,Varana,Boy,Holy River
3986,Vardaniya,Girl,Giver of good fortune
3987,Vardhan,Boy,Lord Shiva
3988,Varesh,Boy,Lord Shiva
3989,Vareshvar,Boy,Lord Shiva
3990,Varija,Girl,Lotus
3991,Varin,Boy,Gifts
3992,Varindra,Boy,Lord Of All
3993,Varish,Boy,Lord Vishnu
3994,Variya,Boy,Excellent One
3995,Variyas,Boy,Lord Shiva
3996,Varnika,Girl,Moon
3997,Varsha,Girl,Rain
3998,Varshitha,Girl,Ran
3999,Varun,Boy,"God Of The Water, Neptune"
4000,Varuna,Girl,Wife of the sea
4001,Varunesh,Boy,Lord Of Water
4002,Varushka,Girl,Giver of happiness
4003,Vasant,Boy,Spring Season
4004,Vasav,Boy,Lord Indra
4005,Vasava,Boy,Lord Indra
4006,Vasavaj,Boy,Son Of Indra
4007,Vasavi,Boy,Son Of Indra
4008,Vasu,Boy,"Wealth, Lord Vishnu"
4009,Vasudev,Boy,"Lord Krishna's Father, The God Of Wealth"
4010,Vasuman,Boy,Born Of Fire
4011,Vasumat,Boy,Lord Krishna
4012,Vasupati,Boy,Rich Man
4013,Vasur,Boy,Precious
4014,Vasuroop,Boy,Lord Shiva
4015,Vatatmaj,Boy,Lord Hanuman
4016,Vatsa,Boy,Son
4017,Vatsal,Boy,Love; Affection
4018,Vatsapal,Boy,Lord Krishna
4019,Vatsin,Boy,Lord Vishnu
4020,Vayu,Boy,Lord Hanuman
4021,Vayujat,Boy,Lord Hanuman
4022,Vayun,Boy,Lively
4023,Vayunand,Boy,Lord Hanuman
4024,Vayya,Boy,Friend
4025,Ved,Boy,Sacred Knowledge
4026,Vedamohan,Boy,Lord Krishna
4027,Vedang,Boy,From The Vedas
4028,Vedant,Boy,Hindu Philosophy
4029,Vedanth,Boy,The One Who Has Read The Vedas
4030,Vedatman,Boy,Lord Vishnu
4031,Vedbhushan,Boy,One Adorned With Knowledge Of The Vedas
4032,Vedesh,Boy,Lord Of Vedas
4033,Vedi,Girl,Filled with wisdom
4034,Vedika,Girl,Consciousness
4035,Vedprakash,Boy,Light Of Vedic Knowledge
4036,Veekshith,Boy,
4037,Veenapani,Girl,Saraswati
4038,Veer,Boy,Brave
4039,Veera,Boy,Brave
4040,Veerbhadra,Boy,The Ashwamedha Horse
4041,Veerendra,Boy,Lord Of The Brave
4042,Velan,Boy,Lord Shiva's Son
4043,Venavir,Boy,Venavir
4044,Venkat,Boy,Lord Vishnu; Lord Krishna
4045,Venkatesh,Boy,Lord Vishnu; Lord Krishna
4046,Veronika,Girl,Displaying her true image
4047,Viamrsh,Boy,Lord Shiva
4048,Vibha,Girl,Radiance
4049,Vibhakar,Boy,"One Emitting Light ( Eg Sun, Fire)"
4050,Vibhas,Boy,Luminous
4051,Vibhavasu,Boy,Lord Krishna
4052,Vibhor,Boy,Ecstatic
4053,Vibhu,Boy,Sun
4054,Vibhumat,Boy,Lord Krishna
4055,Vibhusnu,Boy,Lord Shiva
4056,Vibhut,Boy,Strong
4057,Vibodh,Boy,Wise
4058,Vidhaan,Boy,Creator
4059,Vidhatru,Boy,Lord Shiva
4060,Vidhesh,Boy,Lord Shiva
4061,Vidhyadhar,Boy,Full Of Knowledge
4062,Vidip,Boy,Bright
4063,Vidit,Boy,
4064,Vidojas,Boy,Lord Indra
4065,Vidur,Boy,"Wise, Uncle Of The Pandavas"
4066,Vidvan,Boy,Scholar
4067,Vidvatam,Boy,Lord Shiva
4068,Vidyacharan,Boy,Learned
4069,Vidyadhar,Boy,Demi - God
4070,Vidyaranya,Boy,Forest Of Knowledge
4071,Vidyasagar,Boy,Ocean Of Knowledge
4072,Vidyut,Boy,Brilliant; Lightening
4073,Vighnajit,Boy,Lord Ganesh
4074,Vighnesh,Boy,Lord Ganesh
4075,Vigrah,Boy,Lord Shiva
4076,Vihaan,Boy,Morning; Dawn
4077,Vihang,Boy,A Bird
4078,Vihari,Boy,Lord Krishna
4079,Vijay,Boy,Victory
4080,Vijayalakshmi,Girl,Goddess of victory
4081,Vijayant,Boy,"Victorious, Lord Indra"
4082,Vijayarathna,Boy,Significant Among Victorious
4083,Vijayendra,Boy,God Of Victory
4084,Vijayesh,Boy,Lord Shiva
4085,Vijayketu,Boy,Flag Of Victory
4086,Vijval,Boy,Intelligent
4087,Vikarnan,Boy,Son Of Dhritrashtra
4088,Vikas,Boy,"Development, Expanding,Progress"
4089,Vikern,Boy,Errorless
4090,Vikram,Boy,"Praiseworthy Act, Record, The Sun Of Valor"
4091,Vikramaditya,Boy,Son Of Valour
4092,Vikramendra,Boy,King Of Prowess
4093,Vikramin,Boy,Lord Vishnu
4094,Vikrant,Boy,"Powerful, Brave"
4095,Viksar,Boy,Lord Vishnu
4096,Vikunth,Boy,Lord Vishnu
4097,Vilas,Boy,Acts Leading To Happiness
4098,Vilina,Girl,"Merged, devoted"
4099,Vilohit,Boy,Lord Shiva
4100,Vimal,Boy,Pure
4101,Vimala,Girl,"Pure, clean, saraswati"
4102,Vimaladitya,Boy,Clean Sun
4103,Vimalmani,Boy,Pure Jewel (Crystal)
4104,Vimlesh,Boy,
4105,Vimridh,Boy,Lord Indra
4106,Vinahast,Boy,Lord Shiva
4107,Vinanti,Girl,"Prayer, request"
4108,Vinata,Girl,Humble
4109,Vinay,Boy,"Good Manners, Modesty"
4110,Vinaya,Girl,Modesty
4111,Vinayak,Boy,"Ganesh, Buddha"
4112,Vineet,Boy,"Modest,Knowledgeable"
4113,Vineeta,Girl,"Humble, modest"
4114,Vineeth,Boy,
4115,Vinesh,Boy,Godly
4116,Vinil,Boy,Blue
4117,Vinita,Girl,Requester
4118,Vinkur,Boy,Plant Withouth Thorns
4119,Vinochan,Boy,Lord Shiva
4120,Vinod,Boy,"Happy, Full Of Joy"
4121,Vinodini,Girl,"Radha, lovely"
4122,Vinoo,Boy,To Spread In Different Directions
4123,Vipan,Boy,"Sail, Small Trade"
4124,Vipaschit,Boy,Lord Buddha
4125,Vipin,Boy,"Forest, Woods"
4126,Vipinbehari,Boy,Forest Wanderer
4127,Viplav,Boy,"Drifting About, Revolution"
4128,Vipul,Boy,Plenty
4129,Vipula,Girl,"Abundant, earth"
4130,Vir,Boy,Brave
4131,Virabhadra,Boy,Lord Shiva
4132,Viraj,Boy,"Resplendent, Splendour"
4133,Viranath,Boy,Lord Of The Brave
4134,Virasana,Boy,
4135,Virat,Boy,Very Big
4136,Virbhanu,Boy,Very Strong
4137,Virendra,Boy,Lord Of The Heroes
4138,Viresh,Boy,Lord Shiva
4139,Vireshvar,Boy,Lord Shiva
4140,Virika,Girl,Bravery
4141,Virikvas,Boy,Lord Indra
4142,Virinchi,Boy,Brahma
4143,Virochan,Boy,"Moon, Fire"
4144,Virurch,Boy,The Holy Trinity
4145,Visala,Girl,Celestial apsara
4146,Visamaksh,Boy,Lord Shiva
4147,Vishaka,Girl,Stars
4148,Vishakh,Boy,Lord Shiva
4149,Vishakha,Girl,"A nakshatra, unconquered, kali"
4150,Vishal,Boy,"Huge, Broad, Great"
4151,Vishalaksh,Boy,Lord Shiva
4152,Visham,Boy,
4153,Vishant,Boy,
4154,Vishantak,Boy,Lord Shiva
4155,Vishatan,Boy,Lord Vishnu
4156,Vishaya,Girl,Subject
4157,Vishesh,Boy,Special
4158,Vishnahpu,Boy,Lord Vishnu
4159,Vishnu,Boy,"Lord Vishnu, The Preserver"
4160,Vishnudev,Boy,God
4161,Vishnudutt,Boy,Gift Of Lord Vishnu
4162,Vishnumaya,Girl,Goddess parvati
4163,Vishnupriya,Girl,Goddess lakshmi
4164,Vishodhan,Boy,Lord Vishnu
4165,Vishranti,Girl,"Rest, relaxation"
4166,Vishva,Boy,World
4167,Vishvag,Boy,Lord Brahma
4168,Vishvahetu,Boy,Lord Vishnu
4169,Vishvajit,Boy,One who conquers the universe
4170,Vishvas,Boy,"Faith ,Earth, Universe"
4171,Vishwajit,Boy,One Who Conquers The Universe
4172,Vishwakarma,Boy,Architect Of The Universe
4173,Vishwalochan,Boy,"Eyes Of The Universe (Sun, Moon)"
4174,Vishwambhar,Boy,"All Pervading One, Lord Vishnu"
4175,Vishwambhara,Girl,Earth
4176,Vishwamitra,Boy,Friend Of The Universe
4177,Vishwanath,Boy,"God Of Universe, Lord Vishnu"
4178,Vishwankar,Boy,Creator Of The Universe
4179,Vishwas,Boy,"Faith, Trust"
4180,Vishwatma,Boy,Universal Soul
4181,Visruta,Boy,Pure; Clean
4182,Visvajit,Boy,One Who Conquers The Universe
4183,Visvakarman,Boy,"Architect, Son Of Yogasiddha"
4184,Visvayu,Boy,Brother Of Amavasuand Satayu
4185,Viswanath,Boy,
4186,Vitabhay,Boy,Lord Shiva; Lord Vishnu
4187,Vitaharya,Boy,Lord Krishna
4188,Vithika,Girl,Pathway
4189,Vitola,Boy,Peaceful
4190,Vittanath,Boy,Owner Of Money ( Kuber )
4191,Vittesh,Boy,Lord Of Wealth
4192,Vitthal,Boy,Lord Vishnu
4193,Vivaan,Boy,Full of life
4194,Vivash,Boy,Bright
4195,Vivatma,Boy,Universal Soul
4196,Vivek,Boy,"Judgement, Ability To Distinguish Between Good & Bad"
4197,Vivekanand,Boy,Joy Of Discrimination
4198,Vividh,Boy,Different
4199,Vivikta,Boy,Distinguished; Solitary; Clear; Neat; Pure
4200,Vrajalal,Boy,Lord Krishna
4201,Vrajesh,Boy,Lord Krishna
4202,Vrajkishore,Boy,Lord Krishna
4203,Vrajmohan,Boy,Lord Krishna
4204,Vrajraj,Boy,Lord Krishna
4205,Vratesh,Boy,Lord shiva
4206,Vratesh,Boy,Lord Shiva
4207,Vrinda,Girl,Goddess Radha
4208,Vrisa,Boy,Lord Krishna
4209,Vrisag,Boy,Lord Shiva
4210,Vrisan,Boy,Lord Shiva
4211,Vrisangan,Boy,Lord Shiva
4212,Vrisapati,Boy,Lord Shiva
4213,Vrishab,Boy,Excellent
4214,Vrishabh,Boy,
4215,Vrishak,Boy,Another Name Of Vishnu
4216,Vrishank,Boy,Lord Shiva
4217,Vrishti,Girl,Rain
4218,Vrisini,Boy,Lord Shiva
4219,Vristi,Girl,"Rain, shower"
4220,Vritika,Girl,Thought
4221,Vyan,Boy,Air
4222,Vyas,Boy,Sage Who Wrote Mahabharat
4223,Vyom,Boy,The Universe
4224,Vyoman,Boy,Sky
4225,Vyomdev,Boy,Lord Shiva
4226,Vyomesh,Boy,"Lord Of The Sky, Cloud & Water"
4227,Vyomini,Girl,Divine
4228,Wakeeta,Girl,Beautiful Flower
4229,Waman,Boy,Short
4230,Wamika,Girl,Goddess Durga
4231,Yachika,Boy,Application
4232,Yadav,Boy,Lord Krishna
4233,Yadavendra,Boy,Lord Krishna
4234,Yadunand,Boy,Lord Krishna
4235,Yadunath,Boy,Lord Krishna
4236,Yaduraj,Boy,Lord Krishna
4237,Yaduvir,Boy,Lord Krishna
4238,Yagna,Boy,Ceremonial Rites To God
4239,Yagnash,Boy,
4240,Yahvi,Girl,Heaven; earth
4241,Yaj,Boy,A Sage
4242,Yajat,Boy,Lord shiva
4243,Yajat,Boy,Lord Shiva
4244,Yajnadhar,Boy,Lord Vishnu
4245,Yajnarup,Boy,Lord Krishna
4246,Yajnesh,Boy,Lord Vishnu
4247,Yaksha,Girl,Sister Of Daksha
4248,Yakshit,Boy,Permanent
4249,Yamahil,Boy,Lord Vishnu
4250,Yamajit,Boy,Lord Shiva
4251,Yamal,Boy,One of a twin
4252,Yamini,Girl,Night
4253,Yamir,Boy,Moon
4254,Yamuna,Girl,Holy River
4255,Yana,Girl,
4256,Yash,Boy,"Victory, glory"
4257,Yash,Boy,"Glory, Victory"
4258,Yashas,Boy,Fame
4259,Yashaswini,Girl,One Who Is Successful
4260,Yashawini,Girl,Successful lady
4261,Yashica,Girl,Success
4262,Yashila,Girl,Famous
4263,Yashoda,Girl,Lord Krishna's Mother
4264,Yashodev,Boy,Lord Of Fame
4265,Yashodhan,Boy,Rich In Fame
4266,Yashodhar,Boy,One Who Has Gained Fame
4267,Yashodhara,Girl,Wife Of Gautama Buddha
4268,Yashomati,Girl,Successful Lady
4269,Yashovarman,Boy,
4270,Yashpal,Boy,Protector Of Fame
4271,Yashvi,Girl,Fame
4272,Yashwant,Boy,One Who Has Achieved Glory
4273,Yatee,Girl,Goddess Durga
4274,Yatharth,Boy,
4275,Yathavan,Boy,Lord Vishnu
4276,Yathindra,Boy,Lord Indra
4277,Yatin,Boy,"Ascetic,Devotee"
4278,Yatindra,Boy,Lord Indra
4279,Yatish,Boy,Lord Of Devotees
4280,Yatnesh,Boy,God Of Efforts
4281,Yauvani,Girl,Full of youth
4282,Yauvani,Girl,Youthful
4283,Yayati,Boy,Name Of A Sage
4284,Yayin,Boy,Lord Shiva
4285,Yedhu,Boy,
4286,Yeshas,Boy,
4287,Yochana,Girl,Thought
4288,Yogendra,Boy,"Again, God Of Yoga"
4289,Yogesh,Boy,God Of Yoga
4290,Yogi,Boy,Devotee
4291,Yogini,Girl,One Who Can Control Senses
4292,Yogita,Girl,One Who Can Concentrate
4293,Yojana,Girl,A Plan
4294,Yojit,Boy,Planner
4295,Yoshita,Girl,Lady
4296,Yousha,Girl,Young girl
4297,Yudhajit,Boy,Victor In War
4298,Yudhishthir,Boy,Eldest Pandava Brother
4299,Yudhisthir,Boy,Firm In Battle
4300,Yudiraj,Boy,
4301,Yug,Boy,Yug
4302,Yugandhar,Boy,
4303,Yugank,Boy,End Of An Era
4304,Yukta,Girl,A Latitude
4305,Yukti,Girl,"Trick, Solution"
4306,Yutika,Girl,Flower
4307,Yuvika,Girl,Young Girl
4308,Zara,Girl,Princess
4309,Zevesh,Boy,
4310,Zoya,Girl,Loving and caring
4311,Zravasya,Boy,"Fame , glory"
4312,Zrimat,Boy,"Charming , lovely , pleasant"
4313,Zubhasamanvit,Boy,Endowed with beauty
